"SRA_Run","Gene_Name","HIGH","LOW","MODERATE","MODIFIER"
"SRR13065837","PA1252",0,2,0,0
"SRR13065837","PA1252-PA1253",0,0,0,2
"SRR13065837","PA1253",0,12,9,0
"SRR13065837","PA1253-PA1254",0,0,0,4
"SRR13065837","PA1254",0,4,1,0
"SRR13065837","PA1254-PA1255",0,0,0,2
"SRR13065837","PA1255",0,2,4,0
"SRR13065837","PA1256",0,1,2,0
"SRR13065837","PA1257",0,0,1,0
"SRR13065837","PA1258",0,6,0,0
"SRR13065837","PA1259",0,4,4,0
"SRR13065837","PA1260-PA1261",0,0,0,1
"SRR13065837","PA1261",0,3,1,0
"SRR13065837","PA1262",0,6,2,0
"SRR13065837","PA1263",0,3,2,0
"SRR13065837","PA1263-PA1264",0,0,0,4
"SRR13065837","PA1264",0,2,1,0
"SRR13065837","PA1265",0,11,3,0
"SRR13065837","PA1266",0,1,1,0
"SRR13065837","PA1267",0,32,23,0
"SRR13065837","PA1268",0,6,4,0
"SRR13065837","PA1270",0,6,1,0
"SRR13065837","PA1270-PA1271",0,0,0,2
"SRR13065837","PA1271",0,14,3,0
"SRR13065837","PA1271-cobO",0,0,0,1
"SRR13065837","PA1274",0,3,0,0
"SRR13065837","PA1280",0,1,2,0
"SRR13065837","PA1282",0,4,6,0
"SRR13065837","PA1283",0,13,3,0
"SRR13065837","PA1283-PA1284",0,0,0,1
"SRR13065837","PA1284",0,8,1,0
"SRR13065837","PA1284-PA1285",0,0,0,2
"SRR13065837","PA1285",0,3,2,0
"SRR13065837","PA1286",0,5,1,0
"SRR13065837","PA1286-PA1287",0,0,0,1
"SRR13065837","PA1287-PA1288",0,0,0,2
"SRR13065837","PA1288",0,1,0,0
"SRR13065837","PA1289",0,2,0,0
"SRR13065837","PA1289-PA1290",0,0,0,4
"SRR13065837","PA1290-PA1291",0,0,0,2
"SRR13065837","PA1291",0,2,3,0
"SRR13065837","PA1292",1,1,1,0
"SRR13065837","PA1292-PA1293",0,0,0,7
"SRR13065837","PA1293",0,4,2,0
"SRR13065837","PA1295",0,2,1,0
"SRR13065837","PA1295-PA1296",0,0,0,1
"SRR13065837","PA1296",0,1,1,0
"SRR13065837","PA1297",0,2,1,0
"SRR13065837","PA1301",0,2,0,0
"SRR13065837","PA1302",0,5,0,0
"SRR13065837","PA1303",0,4,6,0
"SRR13065837","PA1303-PA1304",0,0,0,1
"SRR13065837","PA1304",0,10,3,0
"SRR13065837","PA1305",0,1,0,0
"SRR13065837","PA1306",0,0,2,0
"SRR13065837","PA1308",0,3,0,0
"SRR13065837","PA1309",0,3,1,0
"SRR13065837","PA1312",1,0,1,0
"SRR13065837","PA1313",0,1,1,0
"SRR13065837","PA1315-PA1316",0,0,0,1
"SRR13065837","PA1316",0,3,3,0
"SRR13065837","PA1316-cyoA",0,0,0,1
"SRR13065837","PA1322",0,1,1,0
"SRR13065837","PA1323",0,1,0,0
"SRR13065837","PA1324",0,0,1,0
"SRR13065837","PA1324.1",0,0,0,2
"SRR13065837","PA1325",0,1,0,0
"SRR13065837","PA1327",1,0,0,0
"SRR13065837","PA1328",0,0,1,0
"SRR13065837","PA1329",0,1,1,0
"SRR13065837","PA1330",0,5,1,0
"SRR13065837","PA1330-PA1331",0,0,0,1
"SRR13065837","PA1331",0,3,0,0
"SRR13065837","PA1332",0,1,0,0
"SRR13065837","PA1332-PA1333",0,0,0,2
"SRR13065837","PA1333",0,2,1,0
"SRR13065837","PA1334",0,3,1,0
"SRR13065837","PA1334-PA1335",0,0,0,3
"SRR13065837","PA1335",0,1,1,0
"SRR13065837","PA1339",0,1,0,0
"SRR13065837","PA1341",0,1,0,0
"SRR13065837","PA1341-PA1342",0,0,0,1
"SRR13065837","PA1342-PA1343",0,0,0,1
"SRR13065837","PA1344",0,3,0,0
"SRR13065837","PA1344-PA1345",0,0,0,2
"SRR13065837","PA1345",0,9,2,0
"SRR13065837","PA1346",0,11,2,0
"SRR13065837","PA1348",0,2,0,0
"SRR13065837","PA1348-PA1349",0,0,0,1
"SRR13065837","PA1349",0,1,0,0
"SRR13065837","PA1349-PA1350",0,0,0,2
"SRR13065837","PA1350",0,2,1,0
"SRR13065837","PA1351",0,2,0,0
"SRR13065837","PA1352",0,0,1,0
"SRR13065837","PA1352-PA1353",0,0,0,2
"SRR13065837","PA1353",0,2,0,0
"SRR13065837","PA1354",0,1,0,0
"SRR13065837","PA1354-PA1355",0,0,0,2
"SRR13065837","PA1355",1,3,3,0
"SRR13065837","PA1355-PA1356",0,0,0,1
"SRR13065837","PA1356",0,8,3,0
"SRR13065837","PA1357",0,1,0,0
"SRR13065837","PA1358",0,1,0,0
"SRR13065837","PA1359",0,0,2,0
"SRR13065837","PA1360",0,2,0,0
"SRR13065837","PA1361",0,10,1,0
"SRR13065837","PA1361-PA1362",0,0,0,5
"SRR13065837","PA1372-fabF2",0,0,0,1
"SRR13065837","PA1374",0,2,1,0
"SRR13065837","PA1374-pdxB",0,0,0,3
"SRR13065837","PA1377",0,2,0,0
"SRR13065837","PA1377-PA1378",0,0,0,2
"SRR13065837","PA1378",0,2,1,0
"SRR13065837","PA1380",0,4,3,0
"SRR13065837","PA1394",0,5,8,0
"SRR13065837","PA1395",0,1,0,0
"SRR13065837","PA1395-PA1396",0,0,0,3
"SRR13065837","PA1396",0,5,3,0
"SRR13065837","PA1396-PA1397",0,0,0,1
"SRR13065837","PA1397",0,2,1,0
"SRR13065837","PA1397-PA1398",0,0,0,1
"SRR13065837","PA1398",0,2,0,0
"SRR13065837","PA1399",0,2,2,0
"SRR13065837","PA1399-PA1400",0,0,0,1
"SRR13065837","PA1400",0,6,3,0
"SRR13065837","PA1400-PA1401",0,0,0,1
"SRR13065837","PA1401",0,0,2,0
"SRR13065837","PA1402",0,3,1,0
"SRR13065837","PA1402-PA1403",0,0,0,1
"SRR13065837","PA1403",0,6,1,0
"SRR13065837","PA1403-PA1404",0,0,0,2
"SRR13065837","PA1404-PA1405",0,0,0,5
"SRR13065837","PA1405",0,7,0,0
"SRR13065837","PA1406",0,5,5,0
"SRR13065837","PA1407",0,0,1,0
"SRR13065837","PA1407-PA1408",0,0,0,1
"SRR13065837","PA1408",0,3,2,0
"SRR13065837","PA1408-aphA",0,0,0,1
"SRR13065837","PA1410",0,10,0,0
"SRR13065837","PA1410-PA1411",0,0,0,5
"SRR13065837","PA1411",0,6,1,0
"SRR13065837","PA1412",0,7,3,0
"SRR13065837","PA1412-PA1413",0,0,0,1
"SRR13065837","PA1413",0,3,0,0
"SRR13065837","PA1415",0,2,3,0
"SRR13065837","PA1416",0,5,1,0
"SRR13065837","PA1417",0,4,2,0
"SRR13065837","PA1424",0,21,6,0
"SRR13065837","PA1424a",0,6,6,0
"SRR13065837","PA1424a-PA1425",0,0,0,7
"SRR13065837","PA1425",0,19,5,0
"SRR13065837","PA1428a",0,2,1,0
"SRR13065837","PA1429",0,1,1,0
"SRR13065837","PA1429-lasR",0,0,0,2
"SRR13065837","PA1433",0,2,1,0
"SRR13065837","PA1434",0,1,0,0
"SRR13065837","PA1434-PA1435",0,0,0,1
"SRR13065837","PA1435",0,6,6,0
"SRR13065837","PA1436",0,14,3,0
"SRR13065837","PA1437",0,1,0,0
"SRR13065837","PA1438",0,1,0,0
"SRR13065837","PA1438-PA1439",0,0,0,1
"SRR13065837","PA1439",0,1,0,0
"SRR13065837","PA1440-PA1441",0,0,0,2
"SRR13065837","PA1441",0,3,4,0
"SRR13065837","PA1442",0,1,0,0
"SRR13065837","PA1450",0,4,2,0
"SRR13065837","PA1451",0,4,2,0
"SRR13065837","PA1451-flhA",0,0,0,1
"SRR13065837","PA1459",0,1,1,0
"SRR13065837","PA1463",0,1,0,0
"SRR13065837","PA1465-PA1466",0,0,0,1
"SRR13065837","PA1466",0,1,2,0
"SRR13065837","PA1466-PA1467",0,0,0,2
"SRR13065837","PA1467",0,2,2,0
"SRR13065837","PA1469-PA1470",0,0,0,4
"SRR13065837","PA1470",0,4,4,0
"SRR13065837","PA1470-PA1471",0,0,0,1
"SRR13065837","PA1471",0,0,1,0
"SRR13065837","PA1472",0,1,0,0
"SRR13065837","PA1473",0,1,0,0
"SRR13065837","PA1474",0,6,1,0
"SRR13065837","PA1474-ccmA",0,0,0,1
"SRR13065837","PA1484",0,2,0,0
"SRR13065837","PA1485",0,3,0,0
"SRR13065837","PA1486",0,9,1,0
"SRR13065837","PA1487",0,6,1,0
"SRR13065837","PA1488",0,11,1,0
"SRR13065837","PA1489",0,3,3,0
"SRR13065837","PA1489-PA1490",0,0,0,3
"SRR13065837","PA1490",0,1,0,0
"SRR13065837","PA1491",0,3,0,0
"SRR13065837","PA1494",0,10,2,0
"SRR13065837","PA1494-PA1495",0,0,0,3
"SRR13065837","PA1495",0,2,3,0
"SRR13065837","PA1496",0,2,1,0
"SRR13065837","PA1497",0,5,8,0
"SRR13065837","PA1499",0,8,4,0
"SRR13065837","PA1499-PA1500",0,0,0,2
"SRR13065837","PA1500",0,2,1,0
"SRR13065837","PA1500-PA1501",0,0,0,1
"SRR13065837","PA1501",0,1,0,0
"SRR13065837","PA1501-gcl",0,0,0,1
"SRR13065837","PA1503",0,1,0,0
"SRR13065837","PA1503-PA1504",0,0,0,8
"SRR13065837","PA1504",0,2,1,0
"SRR13065837","PA1504-moaA2",0,0,0,2
"SRR13065837","PA1506",0,2,0,0
"SRR13065837","PA1506-PA1507",0,0,0,2
"SRR13065837","PA1507",0,5,0,0
"SRR13065837","PA1507-PA1508",0,0,0,4
"SRR13065837","PA1508",0,1,0,0
"SRR13065837","PA1521",0,0,1,0
"SRR13065837","PA1531",0,2,0,0
"SRR13065837","PA1533",0,2,0,0
"SRR13065837","PA1535",0,2,0,0
"SRR13065837","PA1536",0,1,0,0
"SRR13065837","PA1536-PA1537",0,0,0,1
"SRR13065837","PA1537",0,3,1,0
"SRR13065837","PA1538",0,1,1,0
"SRR13065837","PA1539",0,2,0,0
"SRR13065837","PA1541",0,1,2,0
"SRR13065837","PA1541-PA1542",0,0,0,3
"SRR13065837","PA1542",0,5,0,0
"SRR13065837","PA1542-apt",0,0,0,1
"SRR13065837","PA1545",0,3,3,0
"SRR13065837","PA1547",0,1,0,0
"SRR13065837","PA1549",0,6,5,0
"SRR13065837","PA1550",0,2,0,0
"SRR13065837","PA1551",0,1,0,0
"SRR13065837","PA1558",0,1,1,0
"SRR13065837","PA1563",0,2,0,0
"SRR13065837","PA1563-PA1564",0,0,0,1
"SRR13065837","PA1564",0,1,0,0
"SRR13065837","PA1565",0,2,0,0
"SRR13065837","PA1566",0,4,0,0
"SRR13065837","PA1566-PA1567",0,0,0,2
"SRR13065837","PA1567",0,4,0,0
"SRR13065837","PA1568",0,2,0,0
"SRR13065837","PA1569",0,3,2,0
"SRR13065837","PA1569-PA1570",0,0,0,3
"SRR13065837","PA1570",0,4,1,0
"SRR13065837","PA1572",0,6,3,0
"SRR13065837","PA1572-PA1573",0,0,0,1
"SRR13065837","PA1573",0,2,1,0
"SRR13065837","PA1573-PA1574",0,0,0,1
"SRR13065837","PA1576-PA1577",0,0,0,1
"SRR13065837","PA1578",0,0,5,0
"SRR13065837","PA1578a",0,3,0,0
"SRR13065837","PA1591",0,1,1,0
"SRR13065837","PA1593",0,2,0,0
"SRR13065837","PA1594",0,2,1,0
"SRR13065837","PA1595",0,4,1,0
"SRR13065837","PA1597",0,2,0,0
"SRR13065837","PA1598",0,1,0,0
"SRR13065837","PA1598-PA1599",0,0,0,1
"SRR13065837","PA1599",0,0,1,0
"SRR13065837","PA1599-PA1600",0,0,0,1
"SRR13065837","PA1600",0,2,3,0
"SRR13065837","PA1601",0,8,3,0
"SRR13065837","PA1602",0,1,0,0
"SRR13065837","PA1602-PA1603",0,0,0,2
"SRR13065837","PA1603",0,4,4,0
"SRR13065837","PA1603-PA1604",0,0,0,1
"SRR13065837","PA1604",0,1,3,0
"SRR13065837","PA1605",0,3,0,0
"SRR13065837","PA1606",0,1,1,0
"SRR13065837","PA1607-PA1608",0,0,0,1
"SRR13065837","PA1608",0,4,2,0
"SRR13065837","PA1608-fabB",0,0,0,10
"SRR13065837","PA1611",0,16,3,0
"SRR13065837","PA1612",0,8,5,0
"SRR13065837","PA1612-PA1613",0,0,0,5
"SRR13065837","PA1613",0,38,10,0
"SRR13065837","PA1615",0,2,1,0
"SRR13065837","PA1616",0,7,2,0
"SRR13065837","PA1616-PA1617",0,0,0,1
"SRR13065837","PA1617",0,13,2,0
"SRR13065837","PA1617-PA1618",0,0,0,1
"SRR13065837","PA1618",0,3,0,0
"SRR13065837","PA1619",0,0,2,0
"SRR13065837","PA1620",0,4,1,0
"SRR13065837","PA1621",0,10,1,0
"SRR13065837","PA1622",0,3,0,0
"SRR13065837","PA1623",0,0,1,0
"SRR13065837","PA1624",0,3,0,0
"SRR13065837","PA1625",0,2,1,0
"SRR13065837","PA1626",0,2,0,0
"SRR13065837","PA1627",0,3,0,0
"SRR13065837","PA1627-PA1628",0,0,0,1
"SRR13065837","PA1628",0,10,10,0
"SRR13065837","PA1629",1,1,1,0
"SRR13065837","PA1629-PA1630",0,0,0,3
"SRR13065837","PA1630",0,2,1,0
"SRR13065837","PA1630-PA1631",0,0,0,1
"SRR13065837","PA1631",0,5,0,0
"SRR13065837","PA1631-kdpF",0,0,0,1
"SRR13065837","PA1638",0,1,1,0
"SRR13065837","PA1639",0,2,0,0
"SRR13065837","PA1640",0,3,0,0
"SRR13065837","PA1641",0,1,0,0
"SRR13065837","PA1643",0,3,0,0
"SRR13065837","PA1643a",0,1,1,0
"SRR13065837","PA1644",0,2,0,0
"SRR13065837","PA1645",0,0,1,0
"SRR13065837","PA1645-PA1646",0,0,0,1
"SRR13065837","PA1646",0,1,0,0
"SRR13065837","PA1647",0,3,2,0
"SRR13065837","PA1648",0,2,1,0
"SRR13065837","PA1648-PA1649",0,0,0,1
"SRR13065837","PA1649",0,1,1,0
"SRR13065837","PA1649-PA1650",0,0,0,1
"SRR13065837","PA1650",0,3,2,0
"SRR13065837","PA1651",0,3,0,0
"SRR13065837","PA1652",0,0,2,0
"SRR13065837","PA1654",0,3,1,0
"SRR13065837","PA1654-PA1655",0,0,0,3
"SRR13065837","PA1655-PA1656",0,0,0,2
"SRR13065837","PA1656",0,7,0,0
"SRR13065837","PA1657",0,2,1,0
"SRR13065837","PA1658",0,3,0,0
"SRR13065837","PA1659",0,1,2,0
"SRR13065837","PA1659-PA1660",0,0,0,6
"SRR13065837","PA1660",0,2,1,0
"SRR13065837","PA1661",0,1,1,0
"SRR13065837","PA1662",0,10,5,0
"SRR13065837","PA1663",0,4,2,0
"SRR13065837","PA1664",0,0,1,0
"SRR13065837","PA1665",0,9,5,0
"SRR13065837","PA1666",0,5,1,0
"SRR13065837","PA1667",0,3,1,0
"SRR13065837","PA1668",0,1,0,0
"SRR13065837","PA1669",0,21,5,0
"SRR13065837","PA1672",0,0,2,0
"SRR13065837","PA1672-PA1673",0,0,0,3
"SRR13065837","PA1673",0,2,0,0
"SRR13065837","PA1673-folE2",0,0,0,1
"SRR13065837","PA1676",0,1,0,0
"SRR13065837","PA1676-PA1677",0,0,0,1
"SRR13065837","PA1677",0,2,0,0
"SRR13065837","PA1678",0,3,0,0
"SRR13065837","PA1679",0,2,0,0
"SRR13065837","PA1680",0,6,3,0
"SRR13065837","PA1682",0,5,1,0
"SRR13065837","PA1683",0,1,0,0
"SRR13065837","PA1684",0,1,0,0
"SRR13065837","PA1688",0,2,1,0
"SRR13065837","PA1689",0,1,3,0
"SRR13065837","PA1689-pscU",0,0,0,1
"SRR13065837","PA1697",0,11,1,0
"SRR13065837","PA1697-popN",0,0,0,2
"SRR13065837","PA1700",0,3,1,0
"SRR13065837","PA1702",0,0,1,0
"SRR13065837","PA1711",0,0,2,0
"SRR13065837","PA1729",1,0,0,0
"SRR13065837","PA1737",0,6,1,0
"SRR13065837","PA1737-PA1738",0,0,0,8
"SRR13065837","PA1738",0,9,4,0
"SRR13065837","PA1738-PA1739",0,0,0,3
"SRR13065837","PA1739",0,10,3,0
"SRR13065837","PA1740",0,7,6,0
"SRR13065837","PA1741",0,3,0,0
"SRR13065837","PA1742",0,0,1,0
"SRR13065837","PA1744",0,1,0,0
"SRR13065837","PA1745",0,0,1,0
"SRR13065837","PA1745-PA1746",0,0,0,1
"SRR13065837","PA1746",0,2,0,0
"SRR13065837","PA1747-PA1748",0,0,0,2
"SRR13065837","PA1748",0,5,0,0
"SRR13065837","PA1749",0,2,0,0
"SRR13065837","PA1749-PA1750",0,0,0,1
"SRR13065837","PA1750",0,4,1,0
"SRR13065837","PA1750-PA1751",0,0,0,1
"SRR13065837","PA1751",0,1,6,0
"SRR13065837","PA1752",0,3,2,0
"SRR13065837","PA1753",0,4,0,0
"SRR13065837","PA1755",0,1,0,0
"SRR13065837","PA1759",0,9,0,0
"SRR13065837","PA1760",0,11,1,0
"SRR13065837","PA1760-PA1761",0,0,0,1
"SRR13065837","PA1761-PA1762",0,0,0,1
"SRR13065837","PA1762",0,2,0,0
"SRR13065837","PA1763",0,4,0,0
"SRR13065837","PA1764",0,8,1,0
"SRR13065837","PA1764-PA1765",0,0,0,1
"SRR13065837","PA1765",0,8,3,0
"SRR13065837","PA1766",0,3,1,0
"SRR13065837","PA1767",0,6,0,0
"SRR13065837","PA1772",0,1,1,0
"SRR13065837","PA1779",1,26,4,0
"SRR13065837","PA1781.1",0,0,0,2
"SRR13065837","PA1782",0,12,3,0
"SRR13065837","PA1782-nasA",0,0,0,3
"SRR13065837","PA1784",0,2,0,0
"SRR13065837","PA1784-PA1785",0,0,0,1
"SRR13065837","PA1785",0,4,1,0
"SRR13065837","PA1786",0,5,3,0
"SRR13065837","PA1786-acnB",0,0,0,2
"SRR13065837","PA1788",0,1,1,0
"SRR13065837","PA1788-PA1789",0,0,0,1
"SRR13065837","PA1789",0,5,0,0
"SRR13065837","PA1790",0,2,1,0
"SRR13065837","PA1791",0,6,0,0
"SRR13065837","PA1791-PA1792",0,0,0,2
"SRR13065837","PA1792",0,2,0,0
"SRR13065837","PA1796.4-PA1797a",0,0,0,2
"SRR13065837","PA1797",0,9,8,0
"SRR13065837","PA1797a-PA1797",0,0,0,1
"SRR13065837","PA1807",0,6,0,0
"SRR13065837","PA1808",0,2,0,0
"SRR13065837","PA1810",0,8,0,0
"SRR13065837","PA1811",0,4,1,0
"SRR13065837","PA1811-mltD",0,0,0,2
"SRR13065837","PA1814",0,1,0,0
"SRR13065837","PA1817",0,5,2,0
"SRR13065837","PA1819",0,1,0,0
"SRR13065837","PA1824",0,3,0,0
"SRR13065837","PA1826",0,3,2,0
"SRR13065837","PA1827",0,2,0,0
"SRR13065837","PA1828",0,2,0,0
"SRR13065837","PA1829",0,4,1,0
"SRR13065837","PA1829-PA1830",0,0,0,3
"SRR13065837","PA1831",0,0,1,0
"SRR13065837","PA1832",0,1,0,0
"SRR13065837","PA1833",0,2,0,0
"SRR13065837","PA1833a",0,2,1,0
"SRR13065837","PA1833a-PA1835",0,0,0,5
"SRR13065837","PA1835",0,2,0,0
"SRR13065837","PA1835-PA1836",0,0,0,2
"SRR13065837","PA1836",0,8,0,0
"SRR13065837","PA1836-PA1837",0,0,0,4
"SRR13065837","PA1837",0,1,0,0
"SRR13065837","PA1837a",0,2,0,0
"SRR13065837","PA1839",0,0,2,0
"SRR13065837","PA1841",0,2,0,0
"SRR13065837","PA1841-PA1842",0,0,0,1
"SRR13065837","PA1842",0,1,1,0
"SRR13065837","PA1845-cti",0,0,0,2
"SRR13065837","PA1847",0,3,0,0
"SRR13065837","PA1847-PA1848",0,0,0,1
"SRR13065837","PA1848",0,3,0,0
"SRR13065837","PA1849",0,5,4,0
"SRR13065837","PA1850",0,2,0,0
"SRR13065837","PA1851",0,6,1,0
"SRR13065837","PA1851-PA1852",0,0,0,1
"SRR13065837","PA1852",0,2,0,0
"SRR13065837","PA1852-PA1853",0,0,0,4
"SRR13065837","PA1853",0,2,2,0
"SRR13065837","PA1854",0,11,2,0
"SRR13065837","PA1854-PA1855",0,0,0,1
"SRR13065837","PA1855",0,2,3,0
"SRR13065837","PA1856",0,7,2,0
"SRR13065837","PA1856-PA1857",0,0,0,1
"SRR13065837","PA1857",0,5,2,0
"SRR13065837","PA1859",0,3,1,0
"SRR13065837","PA1860",0,6,4,0
"SRR13065837","PA1864",0,0,1,0
"SRR13065837","PA1865",0,2,1,0
"SRR13065837","PA1866",0,6,3,0
"SRR13065837","PA1866-PA1866a",0,0,0,1
"SRR13065837","PA1869",0,1,1,0
"SRR13065837","PA1869-PA1870",0,0,0,15
"SRR13065837","PA1870",0,20,4,0
"SRR13065837","PA1870-lasA",0,0,0,2
"SRR13065837","PA1872",0,1,0,0
"SRR13065837","PA1873",0,1,0,0
"SRR13065837","PA1874",0,38,14,0
"SRR13065837","PA1876",0,3,0,0
"SRR13065837","PA1877",0,2,0,0
"SRR13065837","PA1877-PA1878",0,0,0,1
"SRR13065837","PA1878",0,1,1,0
"SRR13065837","PA1880",0,7,5,0
"SRR13065837","PA1881",0,1,0,0
"SRR13065837","PA1882",0,1,0,0
"SRR13065837","PA1883",0,1,0,0
"SRR13065837","PA1884",0,2,0,0
"SRR13065837","PA1884-PA1885",0,0,0,1
"SRR13065837","PA1885",0,4,2,0
"SRR13065837","PA1889",0,2,1,0
"SRR13065837","PA1890",0,1,0,0
"SRR13065837","PA1892",0,0,1,0
"SRR13065837","PA1893",0,12,2,0
"SRR13065837","PA1894",0,1,0,0
"SRR13065837","PA1895",0,5,0,0
"SRR13065837","PA1895-PA1896",0,0,0,1
"SRR13065837","PA1896",0,6,1,0
"SRR13065837","PA1897",0,3,0,0
"SRR13065837","PA1897-qscR",0,0,0,2
"SRR13065837","PA1906",0,3,3,0
"SRR13065837","PA1906-PA1907",0,0,0,1
"SRR13065837","PA1907",0,9,3,0
"SRR13065837","PA1908",0,2,3,0
"SRR13065837","PA1909",0,1,1,0
"SRR13065837","PA1913",0,0,1,0
"SRR13065837","PA1913-PA1914",0,0,0,2
"SRR13065837","PA1914",0,1,0,0
"SRR13065837","PA1914-PA1915",0,0,0,2
"SRR13065837","PA1915",0,11,4,0
"SRR13065837","PA1916",0,1,3,0
"SRR13065837","PA1917",0,1,1,0
"SRR13065837","PA1918",0,2,6,0
"SRR13065837","PA1918-nrdG",0,0,0,3
"SRR13065837","PA1921",0,1,0,0
"SRR13065837","PA1921-PA1922",0,0,0,3
"SRR13065837","PA1922",0,9,7,0
"SRR13065837","PA1923",0,13,8,0
"SRR13065837","PA1924",0,1,0,0
"SRR13065837","PA1925-PA1926",0,0,0,1
"SRR13065837","PA1926",0,6,1,0
"SRR13065837","PA1926-metE",0,0,0,2
"SRR13065837","PA1929-PA1930",0,0,0,2
"SRR13065837","PA1930",0,7,1,0
"SRR13065837","PA1930-PA1931",0,0,0,2
"SRR13065837","PA1931",1,1,0,0
"SRR13065837","PA1932",0,4,2,0
"SRR13065837","PA1933",0,8,3,0
"SRR13065837","PA1933-PA1934",0,0,0,3
"SRR13065837","PA1934",0,4,3,0
"SRR13065837","PA1934-PA1937",0,0,0,14
"SRR13065837","PA1937",0,5,4,0
"SRR13065837","PA1938",2,1,2,0
"SRR13065837","PA1940",0,8,4,0
"SRR13065837","PA1940-PA1941",0,0,0,1
"SRR13065837","PA1941",0,11,3,0
"SRR13065837","PA1941-PA1942",0,0,0,5
"SRR13065837","PA1942",0,0,1,0
"SRR13065837","PA1942-PA1943",0,0,0,1
"SRR13065837","PA1943",0,4,1,0
"SRR13065837","PA1944",0,4,0,0
"SRR13065837","PA1945",0,13,7,0
"SRR13065837","PA1945-rbsB",0,0,0,1
"SRR13065837","PA1951",0,1,0,0
"SRR13065837","PA1952",0,1,2,0
"SRR13065837","PA1953",0,3,1,0
"SRR13065837","PA1953-PA1954",0,0,0,2
"SRR13065837","PA1954",0,1,0,0
"SRR13065837","PA1956-PA1957",0,0,0,3
"SRR13065837","PA1957",0,5,2,0
"SRR13065837","PA1960",0,2,3,0
"SRR13065837","PA1961",0,0,1,0
"SRR13065837","PA1963-PA1964",0,0,0,1
"SRR13065837","PA1964",0,8,0,0
"SRR13065837","PA1964-PA1965",0,0,0,6
"SRR13065837","PA1965",0,8,4,0
"SRR13065837","PA1965-PA1966",0,0,0,1
"SRR13065837","PA1967",0,1,2,0
"SRR13065837","PA1967-PA1968",0,0,0,1
"SRR13065837","PA1968",0,0,1,0
"SRR13065837","PA1969",0,2,1,0
"SRR13065837","PA1970-braZ",0,0,0,1
"SRR13065837","PA1972",0,7,2,0
"SRR13065837","PA1972-pqqF",0,0,0,1
"SRR13065837","PA1974",0,3,1,0
"SRR13065837","PA1975",0,2,1,0
"SRR13065837","PA1977",0,2,0,0
"SRR13065837","PA1978-eraS",0,0,0,1
"SRR13065837","PA1981",0,2,0,0
"SRR13065837","PA1993",0,5,0,0
"SRR13065837","PA1995",0,0,2,0
"SRR13065837","PA1997",0,3,2,0
"SRR13065837","PA2002",0,3,0,0
"SRR13065837","PA2002-bdhA",0,0,0,1
"SRR13065837","PA2004",0,5,1,0
"SRR13065837","PA2004-PA2005",0,0,0,3
"SRR13065837","PA2005",0,1,1,0
"SRR13065837","PA2006",0,4,0,0
"SRR13065837","PA2006-maiA",0,0,0,1
"SRR13065837","PA2010",0,4,1,0
"SRR13065837","PA2010-liuE",0,0,0,8
"SRR13065837","PA2017",0,2,0,0
"SRR13065837","PA2017-PA2018",0,0,0,2
"SRR13065837","PA2018",0,8,3,0
"SRR13065837","PA2019",0,1,5,0
"SRR13065837","PA2020",0,2,0,0
"SRR13065837","PA2021-PA2022",0,0,0,1
"SRR13065837","PA2022",0,10,6,0
"SRR13065837","PA2024",0,2,0,0
"SRR13065837","PA2024-gor",0,0,0,1
"SRR13065837","PA2026",0,5,1,0
"SRR13065837","PA2027-PA2028",0,0,0,1
"SRR13065837","PA2028",0,1,0,0
"SRR13065837","PA2029",0,0,1,0
"SRR13065837","PA2030",0,0,1,0
"SRR13065837","PA2031",0,2,0,0
"SRR13065837","PA2032",0,3,1,0
"SRR13065837","PA2033",0,0,1,0
"SRR13065837","PA2035",0,4,3,0
"SRR13065837","PA2037",0,1,0,0
"SRR13065837","PA2040",0,4,1,0
"SRR13065837","PA2044",0,8,0,0
"SRR13065837","PA2044-PA2045",0,0,0,1
"SRR13065837","PA2047",1,13,7,0
"SRR13065837","PA2047-PA2048",0,0,0,22
"SRR13065837","PA2048",0,3,3,0
"SRR13065837","PA2048-PA2049",0,0,0,3
"SRR13065837","PA2049",0,9,2,0
"SRR13065837","PA2049-PA2050",0,0,0,3
"SRR13065837","PA2050",0,0,1,0
"SRR13065837","PA2051",0,1,2,0
"SRR13065837","PA2055",0,4,1,0
"SRR13065837","PA2055-PA2056",0,0,0,1
"SRR13065837","PA2056",0,13,3,0
"SRR13065837","PA2056-PA2057",0,0,0,3
"SRR13065837","PA2057",0,3,0,0
"SRR13065837","PA2058",0,3,1,0
"SRR13065837","PA2059",0,3,2,0
"SRR13065837","PA2060",0,8,1,0
"SRR13065837","PA2061",0,4,1,0
"SRR13065837","PA2062",0,0,1,0
"SRR13065837","PA2063",0,2,0,0
"SRR13065837","PA2066",0,2,0,0
"SRR13065837","PA2067",0,1,2,0
"SRR13065837","PA2068",0,6,1,0
"SRR13065837","PA2069",0,12,3,0
"SRR13065837","PA2070",0,7,1,0
"SRR13065837","PA2072",0,16,2,0
"SRR13065837","PA2072-PA2073",0,0,0,2
"SRR13065837","PA2074",0,3,1,0
"SRR13065837","PA2074-PA2075",0,0,0,2
"SRR13065837","PA2075",0,3,0,0
"SRR13065837","PA2075-PA2076",0,0,0,11
"SRR13065837","PA2076",0,3,0,0
"SRR13065837","PA2077",0,1,3,0
